Order_ID,Order_Date,Ship_Date,Ship_Days,Customer_ID,Customer_Segment,Region,State,Category,Sub_Category,Product_Name,Unit_Price,Quantity,Discount_Pct,Discount_Amount,Shipping_Cost,Total_Sales,Cost_Per_Unit,Profit,Sales_Channel,Payment_Method,Customer_Rating,Returned
ORD-02553,2023-12-31,2024-01-02,2,CUST-3484,Corporate,Midwest,Illinois,Office Supplies,Organizers,AmazonBasics File Cabinet,89.1,1,5,4.46,16.51,84.64,53.46,31.18,Mobile App,Apple Pay,5,0
ORD-02554,2023-03-06,2023-03-13,7,CUST-1151,Corporate,Midwest,Ohio,Clothing,Activewear,Puma Track Pants,51.41,2,5,5.14,19.63,97.68,31.4,34.88,Online,Apple Pay,5,0
ORD-02555,2024-09-27,2024-10-02,5,CUST-1649,Corporate,Southwest,Texas,Office Supplies,Printers,Brother Inkjet,149.51,1,15,22.43,9.31,127.08,91.38,35.7,In-Store,Debit Card,4,0
ORD-02556,2023-10-20,2023-10-21,1,CUST-3014,Small Business,Southwest,New Mexico,Sports & Outdoors,Team Sports,Adidas Soccer Ball,24.74,1,0,0.0,0.0,24.74,18.31,6.43,Mobile App,Debit Card,2,1
ORD-02557,2024-02-17,2024-02-22,5,CUST-2476,Corporate,West,Arizona,Office Supplies,Stationery,Pilot G2 Pen Pack,13.5,1,5,0.68,17.42,12.82,9.78,3.04,In-Store,Debit Card,4,0
ORD-02558,2024-07-19,2024-07-20,1,CUST-1813,Small Business,Northeast,Massachusetts,Clothing,Activewear,Puma Track Pants,47.7,1,10,4.77,17.51,42.93,32.52,10.41,In-Store,Gift Card,4,0
ORD-02559,2023-09-17,2023-09-22,5,CUST-1314,Corporate,Southeast,Virginia,Office Supplies,Desks & Chairs,FlexiSpot Standing Desk,384.06,1,0,0.0,0.0,384.06,241.29,142.77,In-Store,Debit Card,2,0
ORD-02560,2023-12-19,2023-12-23,4,CUST-1925,Consumer,Northeast,Connecticut,Electronics,Headphones,Bose QC45,267.18,3,0,0.0,14.91,801.54,162.52,313.98,Mobile App,Credit Card,4,0
ORD-02561,2023-09-02,2023-09-07,5,CUST-3012,Corporate,Southwest,Oklahoma,Home & Kitchen,Furniture,IKEA Kallax Shelf,94.42,2,0,0.0,20.06,188.84,65.98,56.88,Online,Gift Card,3,0
ORD-02562,2024-12-26,2025-01-01,6,CUST-2368,Consumer,Southwest,Texas,Sports & Outdoors,Cycling,Schwinn Hybrid Bike,361.22,2,0,0.0,6.18,722.44,241.64,239.16,Mobile App,Apple Pay,3,0
ORD-02563,2023-01-01,2023-01-05,4,CUST-2150,Consumer,Northeast,Pennsylvania,Clothing,Footwear,Adidas Ultraboost,182.37,3,15,82.07,18.04,465.04,130.15,74.59,Mobile App,Apple Pay,2,0
ORD-02564,2023-03-28,2023-04-04,7,CUST-3235,Small Business,Southwest,Texas,Sports & Outdoors,Camping Gear,Coleman Tent 4P,132.7,2,5,13.27,20.38,252.13,90.0,72.13,In-Store,PayPal,3,0
ORD-02565,2023-12-17,2023-12-23,6,CUST-1246,Consumer,Midwest,Indiana,Home & Kitchen,Decor,Yankee Candle Set,33.48,1,15,5.02,6.59,28.46,24.24,4.22,Online,Apple Pay,2,1
ORD-02566,2023-03-04,2023-03-08,4,CUST-2940,Consumer,West,Arizona,Clothing,Footwear,Adidas Ultraboost,187.28,2,15,56.18,18.09,318.38,128.36,61.66,Mobile App,Debit Card,4,1
ORD-02567,2024-05-04,2024-05-08,4,CUST-2712,Small Business,Southeast,North Carolina,Home & Kitchen,Furniture,IKEA Kallax Shelf,89.73,1,20,17.95,22.71,71.78,51.53,20.25,Online,Debit Card,4,0
ORD-02568,2023-12-31,2024-01-03,3,CUST-3089,Consumer,Midwest,Indiana,Home & Kitchen,Appliances,Dyson V15 Vacuum,648.6,1,10,64.86,20.22,583.74,407.13,176.61,In-Store,Debit Card,5,0
ORD-02569,2024-08-09,2024-08-14,5,CUST-2629,Consumer,Northeast,Connecticut,Home & Kitchen,Storage,ClosetMaid Organizer,68.58,1,5,3.43,5.97,65.15,50.6,14.55,Online,PayPal,4,0
ORD-02570,2024-01-02,2024-01-06,4,CUST-1601,Small Business,Midwest,Ohio,Office Supplies,Desks & Chairs,Autonomous SmartDesk,448.57,4,10,179.43,8.28,1614.85,316.02,350.77,Online,Gift Card,4,0
ORD-02571,2024-06-15,2024-06-21,6,CUST-2148,Corporate,Southeast,North Carolina,Office Supplies,Paper Products,Post-it Notes Bulk,19.52,2,10,3.9,17.39,35.14,10.83,13.48,In-Store,Gift Card,2,0
ORD-02572,2023-03-04,2023-03-09,5,CUST-2044,Consumer,Northeast,Pennsylvania,Office Supplies,Desks & Chairs,Herman Miller Aeron,1285.07,2,5,128.51,19.21,2441.63,892.87,655.89,In-Store,Apple Pay,3,0
ORD-02573,2024-11-03,2024-11-07,4,CUST-2940,Small Business,Northeast,Connecticut,Sports & Outdoors,Fitness Equipment,Bowflex Dumbbells,339.26,1,5,16.96,11.82,322.3,239.66,82.64,Online,Debit Card,2,0
ORD-02574,2023-03-29,2023-04-02,4,CUST-2626,Small Business,Northeast,Massachusetts,Sports & Outdoors,Camping Gear,Coleman Tent 4P,136.25,1,10,13.62,21.86,122.63,99.62,23.01,Online,Credit Card,4,0
ORD-02575,2024-09-24,2024-09-27,3,CUST-3261,Small Business,West,Arizona,Office Supplies,Stationery,Sharpie Marker Set,17.73,3,5,2.66,0.0,50.53,10.02,20.47,In-Store,Debit Card,2,0
ORD-02576,2024-03-09,2024-03-14,5,CUST-1225,Consumer,Southeast,Virginia,Electronics,Headphones,AirPods Pro 2,254.13,1,0,0.0,11.67,254.13,158.03,96.1,Online,PayPal,5,0
ORD-02577,2023-01-27,2023-02-03,7,CUST-1760,Small Business,West,Washington,Home & Kitchen,Furniture,IKEA Kallax Shelf,88.56,3,0,0.0,21.64,265.68,50.99,112.71,Mobile App,PayPal,4,0
ORD-02578,2023-07-05,2023-07-09,4,CUST-1858,Small Business,Southwest,Utah,Electronics,Monitors,Dell 24-inch FHD,202.06,1,0,0.0,13.69,202.06,111.21,90.85,In-Store,Gift Card,3,0
ORD-02579,2023-04-10,2023-04-12,2,CUST-1410,Consumer,West,Colorado,Home & Kitchen,Cookware,Lodge Cast Iron Skillet,31.16,2,0,0.0,5.15,62.32,18.14,26.04,Mobile App,Debit Card,5,0
ORD-02580,2023-06-14,2023-06-21,7,CUST-2966,Consumer,Southeast,North Carolina,Sports & Outdoors,Running,Garmin Forerunner 55,195.83,3,10,58.75,21.97,528.74,130.77,136.43,Mobile App,Credit Card,2,1
ORD-02581,2023-01-02,2023-01-06,4,CUST-3111,Small Business,Southeast,Tennessee,Clothing,Footwear,New Balance 574,93.58,1,0,0.0,11.12,93.58,66.47,27.11,Mobile App,Apple Pay,5,0
ORD-02582,2024-12-03,2024-12-08,5,CUST-1541,Consumer,Southwest,Nevada,Office Supplies,Stationery,Pilot G2 Pen Pack,12.73,1,15,1.91,22.95,10.82,8.7,2.12,Mobile App,Apple Pay,5,0
ORD-02583,2024-02-27,2024-02-29,2,CUST-2090,Small Business,West,Washington,Office Supplies,Paper Products,Moleskine Notebook,15.42,1,15,2.31,16.6,13.11,9.33,3.78,In-Store,Credit Card,3,0
ORD-02584,2024-04-02,2024-04-06,4,CUST-1618,Consumer,Northeast,New Jersey,Home & Kitchen,Furniture,Wayfair Sofa,519.97,2,5,52.0,9.13,987.94,292.2,403.54,Online,Debit Card,5,0
ORD-02585,2024-08-29,2024-09-01,3,CUST-2590,Consumer,Midwest,Ohio,Office Supplies,Organizers,Bankers Box Set,25.69,1,20,5.14,12.34,20.55,19.01,1.54,Mobile App,Apple Pay,2,0
ORD-02586,2024-06-09,2024-06-13,4,CUST-2123,Consumer,Northeast,New Jersey,Electronics,Tablets,Amazon Fire HD 10,155.46,5,0,0.0,10.39,777.3,95.66,299.0,In-Store,Debit Card,2,1
ORD-02587,2023-08-05,2023-08-10,5,CUST-3438,Corporate,Southwest,Nevada,Electronics,Tablets,Samsung Galaxy Tab S6,337.76,1,0,0.0,11.87,337.76,193.04,144.72,Online,Gift Card,1,0
ORD-02588,2023-04-21,2023-04-22,1,CUST-2629,Small Business,Midwest,Wisconsin,Electronics,Monitors,LG 27-inch 4K,349.64,1,0,0.0,16.37,349.64,221.41,128.23,Mobile App,Gift Card,3,0
ORD-02589,2023-01-26,2023-01-30,4,CUST-1801,Consumer,Southwest,Texas,Electronics,Headphones,Bose QC45,275.52,1,15,41.33,24.79,234.19,205.66,28.53,Online,Debit Card,4,0
ORD-02590,2024-11-01,2024-11-08,7,CUST-2262,Consumer,Midwest,Ohio,Clothing,Men's Apparel,Levi's 501 Jeans,62.67,3,5,9.4,21.07,178.61,39.13,61.22,Online,PayPal,5,0
ORD-02591,2024-11-24,2024-11-27,3,CUST-2158,Consumer,Midwest,Wisconsin,Office Supplies,Desks & Chairs,Herman Miller Aeron,1269.4,5,5,317.35,11.6,6029.65,768.31,2188.1,Mobile App,Apple Pay,4,0
ORD-02592,2023-02-02,2023-02-08,6,CUST-2804,Consumer,West,Colorado,Home & Kitchen,Furniture,IKEA Kallax Shelf,88.82,4,10,35.53,9.68,319.75,58.92,84.07,Mobile App,Apple Pay,4,0
ORD-02593,2024-12-04,2024-12-07,3,CUST-3108,Consumer,West,Oregon,Clothing,Men's Apparel,Columbia Jacket,90.03,4,0,0.0,19.31,360.12,67.09,91.76,In-Store,PayPal,2,1
ORD-02594,2024-11-24,2024-11-28,4,CUST-2508,Consumer,Midwest,Ohio,Home & Kitchen,Storage,Sterilite Cart,38.79,1,5,1.94,5.89,36.85,26.88,9.97,Online,Debit Card,5,0
ORD-02595,2024-07-19,2024-07-21,2,CUST-2121,Consumer,West,Colorado,Office Supplies,Printers,Epson EcoTank,199.13,1,10,19.91,6.54,179.22,130.25,48.97,Online,Gift Card,4,0
ORD-02596,2023-01-15,2023-01-18,3,CUST-1553,Consumer,Southeast,Florida,Office Supplies,Desks & Chairs,Autonomous SmartDesk,430.86,2,10,86.17,0.0,775.55,312.69,150.17,In-Store,Credit Card,4,0
ORD-02597,2024-11-29,2024-12-06,7,CUST-3310,Consumer,Northeast,New York,Electronics,Monitors,Dell 24-inch FHD,196.53,2,0,0.0,7.91,393.06,117.88,157.3,Online,PayPal,1,1
ORD-02598,2024-07-09,2024-07-10,1,CUST-1154,Small Business,Southeast,Florida,Electronics,Monitors,LG 27-inch 4K,337.59,2,0,0.0,13.62,675.18,202.94,269.3,Online,Gift Card,5,0
ORD-02599,2024-09-05,2024-09-11,6,CUST-1898,Consumer,Southeast,North Carolina,Clothing,Accessories,Ray-Ban Aviators,164.6,1,5,8.23,15.32,156.37,123.33,33.04,Mobile App,Credit Card,1,1
ORD-02600,2024-12-13,2024-12-20,7,CUST-2610,Consumer,Southeast,Tennessee,Sports & Outdoors,Cycling,Bell Helmet,49.81,2,5,4.98,19.53,94.64,29.84,34.96,Mobile App,Gift Card,2,0
ORD-02601,2023-06-23,2023-06-28,5,CUST-2107,Consumer,Northeast,Massachusetts,Electronics,Headphones,AirPods Pro 2,245.33,2,10,49.07,22.18,441.59,144.73,152.13,Mobile App,Gift Card,2,1
ORD-02602,2023-06-15,2023-06-20,5,CUST-2526,Consumer,Midwest,Illinois,Sports & Outdoors,Team Sports,Wilson Basketball,29.83,1,0,0.0,0.0,29.83,17.48,12.35,In-Store,Credit Card,5,0
ORD-02603,2024-08-19,2024-08-22,3,CUST-2010,Corporate,Northeast,Pennsylvania,Sports & Outdoors,Team Sports,Rawlings Baseball Glove,47.91,2,10,9.58,0.0,86.24,29.6,27.04,In-Store,PayPal,3,0
ORD-02604,2024-10-03,2024-10-08,5,CUST-2879,Corporate,Southeast,Georgia,Electronics,Headphones,Sony WH-1000XM5,292.92,1,0,0.0,18.39,292.92,191.83,101.09,In-Store,Credit Card,4,0
ORD-02605,2023-06-26,2023-06-28,2,CUST-1248,Consumer,Southeast,Florida,Clothing,Footwear,Nike Air Max 90,134.42,1,10,13.44,0.0,120.98,87.79,33.19,Online,Apple Pay,4,0
ORD-02606,2023-08-12,2023-08-13,1,CUST-1113,Consumer,Northeast,New Jersey,Home & Kitchen,Furniture,IKEA Kallax Shelf,87.39,1,0,0.0,11.14,87.39,52.99,34.4,Online,Apple Pay,4,0
ORD-02607,2024-01-16,2024-01-20,4,CUST-2842,Corporate,Southeast,Tennessee,Clothing,Women's Apparel,Lululemon Tank,69.09,5,0,0.0,16.26,345.45,43.91,125.9,In-Store,Gift Card,4,1
ORD-02608,2024-12-13,2024-12-17,4,CUST-3072,Corporate,Southeast,Tennessee,Sports & Outdoors,Cycling,Schwinn Hybrid Bike,362.38,1,0,0.0,17.35,362.38,249.39,112.99,In-Store,Apple Pay,3,0
ORD-02609,2023-01-27,2023-01-28,1,CUST-2154,Consumer,Southwest,Nevada,Electronics,Laptops,Lenovo ThinkPad E15,716.07,3,5,107.41,8.67,2040.8,529.72,451.64,Online,Apple Pay,5,1
ORD-02610,2023-05-26,2023-05-27,1,CUST-2931,Small Business,Northeast,Pennsylvania,Office Supplies,Paper Products,HP Printer Paper 5-Ream,29.12,2,20,11.65,9.64,46.59,19.23,8.13,Online,Credit Card,4,0
ORD-02611,2023-11-11,2023-11-18,7,CUST-3387,Consumer,Southwest,Nevada,Office Supplies,Stationery,Pilot G2 Pen Pack,13.63,1,0,0.0,22.94,13.63,9.7,3.93,Online,Gift Card,5,0
ORD-02612,2023-03-03,2023-03-10,7,CUST-2169,Small Business,Southwest,Nevada,Electronics,Tablets,Amazon Fire HD 10,148.5,1,20,29.7,9.19,118.8,87.07,31.73,Online,PayPal,4,0
ORD-02613,2024-12-29,2025-01-04,6,CUST-2143,Consumer,Midwest,Ohio,Sports & Outdoors,Fitness Equipment,Peloton Bike Mat,59.07,1,10,5.91,12.13,53.16,32.79,20.37,In-Store,Apple Pay,3,0
ORD-02614,2023-02-20,2023-02-24,4,CUST-2878,Consumer,Northeast,Connecticut,Home & Kitchen,Storage,Sterilite Cart,41.74,1,0,0.0,13.11,41.74,26.64,15.1,Mobile App,Gift Card,5,0
ORD-02615,2023-04-30,2023-05-03,3,CUST-1513,Consumer,Northeast,Massachusetts,Electronics,Headphones,Sony WH-1000XM5,306.5,2,10,61.3,13.9,551.7,208.09,135.52,In-Store,Gift Card,4,0
ORD-02616,2024-04-18,2024-04-21,3,CUST-2870,Small Business,Southwest,New Mexico,Electronics,Monitors,ASUS ProArt 27,422.56,1,5,21.13,20.81,401.43,256.49,144.94,In-Store,PayPal,3,0
ORD-02617,2024-10-14,2024-10-15,1,CUST-1427,Consumer,West,Colorado,Office Supplies,Desks & Chairs,Herman Miller Aeron,1343.2,4,10,537.28,24.36,4835.52,908.25,1202.52,Mobile App,Debit Card,4,0
ORD-02618,2023-06-04,2023-06-07,3,CUST-3040,Corporate,Southeast,North Carolina,Office Supplies,Paper Products,HP Printer Paper 5-Ream,30.15,2,10,6.03,10.16,54.27,18.89,16.49,Online,Debit Card,3,0
ORD-02619,2024-04-25,2024-04-29,4,CUST-1520,Consumer,Southeast,Tennessee,Home & Kitchen,Decor,Yankee Candle Set,34.32,1,10,3.43,10.38,30.89,19.94,10.95,Online,Debit Card,5,0
ORD-02620,2023-02-22,2023-03-01,7,CUST-2684,Consumer,Northeast,New York,Sports & Outdoors,Cycling,Garmin Edge 530,296.27,1,5,14.81,0.0,281.46,172.21,109.25,Mobile App,PayPal,3,0
ORD-02621,2024-04-07,2024-04-14,7,CUST-2730,Consumer,Southwest,Nevada,Clothing,Footwear,Nike Air Max 90,125.58,1,0,0.0,12.78,125.58,72.01,53.57,Mobile App,Debit Card,1,1
ORD-02622,2023-12-22,2023-12-23,1,CUST-1135,Corporate,Southwest,Nevada,Electronics,Tablets,Amazon Fire HD 10,147.76,2,0,0.0,23.13,295.52,87.69,120.14,Online,Credit Card,5,0
ORD-02623,2024-07-04,2024-07-07,3,CUST-2936,Small Business,Midwest,Indiana,Sports & Outdoors,Fitness Equipment,Peloton Bike Mat,57.85,1,15,8.68,0.0,49.17,42.76,6.41,Online,Apple Pay,3,0
ORD-02624,2024-08-27,2024-08-29,2,CUST-1185,Consumer,West,Arizona,Sports & Outdoors,Fitness Equipment,Peloton Bike Mat,57.47,2,5,5.75,10.4,109.19,34.72,39.75,Online,Credit Card,5,0
ORD-02625,2024-04-11,2024-04-15,4,CUST-2991,Consumer,Southeast,Georgia,Clothing,Activewear,Puma Track Pants,50.48,1,20,10.1,8.84,40.38,31.12,9.26,In-Store,Gift Card,4,0
ORD-02626,2024-02-06,2024-02-08,2,CUST-1911,Consumer,Southwest,Nevada,Office Supplies,Stationery,Pilot G2 Pen Pack,13.01,4,15,7.81,0.0,44.23,7.46,14.39,Online,Gift Card,4,0
ORD-02627,2024-01-08,2024-01-14,6,CUST-3248,Consumer,Southwest,New Mexico,Clothing,Women's Apparel,Lululemon Tank,66.55,1,0,0.0,0.0,66.55,43.58,22.97,Online,PayPal,3,0
ORD-02628,2023-09-14,2023-09-19,5,CUST-2219,Corporate,Southeast,North Carolina,Electronics,Smartphones,iPhone SE,424.25,1,10,42.42,0.0,381.83,286.88,94.95,Online,Gift Card,3,0
ORD-02629,2024-11-17,2024-11-23,6,CUST-2086,Consumer,West,Arizona,Electronics,Tablets,Samsung Galaxy Tab S6,318.4,2,0,0.0,20.15,636.8,214.01,208.78,Mobile App,Credit Card,3,0
ORD-02630,2023-07-23,2023-07-30,7,CUST-2099,Small Business,Southeast,Florida,Clothing,Activewear,Reebok Sports Bra,33.36,1,20,6.67,20.56,26.69,18.42,8.27,Online,Debit Card,5,0
ORD-02631,2023-11-30,2023-12-02,2,CUST-1472,Consumer,West,California,Home & Kitchen,Storage,ClosetMaid Organizer,70.64,3,0,0.0,12.85,211.92,51.73,56.73,Online,Apple Pay,4,0
ORD-02632,2023-03-20,2023-03-25,5,CUST-1581,Consumer,West,Arizona,Home & Kitchen,Furniture,IKEA Kallax Shelf,91.62,1,10,9.16,6.53,82.46,53.66,28.8,Online,Debit Card,1,1
ORD-02633,2023-12-23,2023-12-26,3,CUST-1964,Small Business,Northeast,Massachusetts,Sports & Outdoors,Cycling,Bell Helmet,49.94,5,5,12.48,8.19,237.22,31.21,81.17,Mobile App,Gift Card,5,0
ORD-02634,2024-03-22,2024-03-27,5,CUST-1747,Small Business,Southeast,Virginia,Office Supplies,Organizers,Bankers Box Set,23.86,1,10,2.39,8.88,21.47,14.08,7.39,Online,Credit Card,2,1
ORD-02635,2024-02-03,2024-02-05,2,CUST-1064,Consumer,Southeast,Virginia,Sports & Outdoors,Team Sports,Wilson Basketball,30.26,2,0,0.0,5.49,60.52,19.17,22.18,Mobile App,PayPal,1,0
ORD-02636,2023-10-15,2023-10-16,1,CUST-3329,Consumer,Southeast,Florida,Office Supplies,Paper Products,Moleskine Notebook,14.92,1,20,2.98,0.0,11.94,8.47,3.47,Online,Apple Pay,5,0
ORD-02637,2023-08-22,2023-08-27,5,CUST-3092,Corporate,Midwest,Ohio,Sports & Outdoors,Team Sports,Rawlings Baseball Glove,48.79,1,10,4.88,22.51,43.91,31.7,12.21,Online,Debit Card,5,0
ORD-02638,2023-08-08,2023-08-14,6,CUST-3073,Consumer,Northeast,Pennsylvania,Electronics,Headphones,Sony WH-1000XM5,308.45,3,5,46.27,15.04,879.08,207.71,255.95,Mobile App,Credit Card,3,0
ORD-02639,2023-02-01,2023-02-04,3,CUST-3001,Consumer,Midwest,Wisconsin,Electronics,Tablets,iPad 10th Gen,460.03,2,0,0.0,20.54,920.06,293.28,333.5,Mobile App,PayPal,4,0
ORD-02640,2023-08-27,2023-08-28,1,CUST-2812,Small Business,West,Colorado,Clothing,Women's Apparel,Adidas Yoga Pants,54.16,1,0,0.0,0.0,54.16,31.37,22.79,Online,Debit Card,5,0
ORD-02641,2023-09-17,2023-09-24,7,CUST-1019,Consumer,Southeast,Florida,Sports & Outdoors,Cycling,Garmin Edge 530,297.65,5,15,223.24,24.17,1265.01,196.25,283.76,In-Store,Credit Card,2,0
ORD-02642,2023-12-16,2023-12-17,1,CUST-3348,Small Business,Southeast,Georgia,Office Supplies,Stationery,Sharpie Marker Set,16.95,2,20,6.78,0.0,27.12,12.63,1.86,Online,Credit Card,5,0
ORD-02643,2023-05-02,2023-05-08,6,CUST-2722,Consumer,Midwest,Illinois,Office Supplies,Printers,Brother Inkjet,143.3,1,5,7.17,16.6,136.13,90.59,45.54,Mobile App,Credit Card,5,0
ORD-02644,2024-10-26,2024-11-01,6,CUST-3348,Consumer,West,Oregon,Office Supplies,Organizers,Pendaflex Folders,14.81,1,25,3.7,13.11,11.11,10.59,0.52,Online,PayPal,5,0
ORD-02645,2023-12-22,2023-12-24,2,CUST-2119,Consumer,West,Washington,Sports & Outdoors,Fitness Equipment,Resistance Band Set,24.37,1,20,4.87,22.02,19.5,14.16,5.34,Online,Apple Pay,5,0
ORD-02646,2023-06-01,2023-06-02,1,CUST-1425,Small Business,Northeast,New York,Clothing,Footwear,Nike Air Max 90,132.81,5,0,0.0,24.46,664.05,88.73,220.4,In-Store,Gift Card,1,0
ORD-02647,2024-04-09,2024-04-10,1,CUST-2746,Consumer,Southeast,Florida,Clothing,Activewear,Puma Track Pants,49.12,2,10,9.82,8.36,88.42,31.99,24.44,Online,PayPal,3,0
ORD-02648,2023-07-26,2023-07-30,4,CUST-2468,Corporate,Southwest,Oklahoma,Clothing,Men's Apparel,Columbia Jacket,91.55,1,0,0.0,0.0,91.55,61.94,29.61,Online,PayPal,3,0
ORD-02649,2023-09-24,2023-09-26,2,CUST-2043,Small Business,West,Washington,Clothing,Activewear,Under Armour Shorts,41.19,1,0,0.0,18.78,41.19,27.14,14.05,Online,Debit Card,4,0
ORD-02650,2023-12-16,2023-12-22,6,CUST-2201,Small Business,West,Washington,Office Supplies,Printers,Brother Inkjet,148.75,1,10,14.88,20.12,133.87,110.2,23.67,In-Store,Apple Pay,4,0
ORD-02651,2024-09-03,2024-09-05,2,CUST-2305,Corporate,Midwest,Illinois,Home & Kitchen,Cookware,Lodge Cast Iron Skillet,29.09,2,0,0.0,7.21,58.18,21.36,15.46,Online,Apple Pay,2,0
ORD-02652,2023-10-07,2023-10-08,1,CUST-1713,Corporate,Northeast,Connecticut,Electronics,Headphones,Bose QC45,276.7,3,15,124.51,10.18,705.59,156.51,236.06,Online,PayPal,5,0
ORD-02653,2023-04-21,2023-04-23,2,CUST-1266,Consumer,Southeast,Tennessee,Office Supplies,Printers,HP LaserJet Pro,308.08,2,5,30.81,13.92,585.35,178.1,229.15,Mobile App,Gift Card,4,0
ORD-02654,2024-09-22,2024-09-26,4,CUST-2489,Consumer,West,California,Sports & Outdoors,Running,Nathan Hydration Vest,68.68,4,10,27.47,18.79,247.25,47.25,58.25,Mobile App,Credit Card,4,0
ORD-02655,2023-12-19,2023-12-22,3,CUST-2415,Corporate,Northeast,Pennsylvania,Home & Kitchen,Furniture,Wayfair Sofa,480.6,1,0,0.0,19.65,480.6,332.19,148.41,Online,Apple Pay,2,0
ORD-02656,2024-03-26,2024-03-30,4,CUST-3077,Consumer,Southeast,Tennessee,Electronics,Monitors,Dell 24-inch FHD,208.66,1,0,0.0,12.84,208.66,146.16,62.5,In-Store,Gift Card,3,0
ORD-02657,2024-06-19,2024-06-22,3,CUST-3484,Corporate,Northeast,New York,Clothing,Women's Apparel,North Face Fleece,100.11,2,5,10.01,9.04,190.21,72.96,44.29,In-Store,PayPal,4,0
ORD-02658,2024-04-19,2024-04-22,3,CUST-1803,Corporate,Southwest,Nevada,Sports & Outdoors,Camping Gear,REI Sleeping Bag,183.65,1,20,36.73,0.0,146.92,125.16,21.76,In-Store,PayPal,3,0
ORD-02659,2024-03-07,2024-03-12,5,CUST-1195,Consumer,Southeast,Tennessee,Sports & Outdoors,Fitness Equipment,Bowflex Dumbbells,360.76,1,0,0.0,17.73,360.76,225.18,135.58,Mobile App,Debit Card,3,0
ORD-02660,2024-03-11,2024-03-16,5,CUST-2133,Corporate,Midwest,Wisconsin,Office Supplies,Printers,Epson EcoTank,195.26,3,0,0.0,6.21,585.78,123.52,215.22,In-Store,Gift Card,2,1
ORD-02661,2023-05-05,2023-05-08,3,CUST-2594,Small Business,Southeast,Georgia,Office Supplies,Printers,HP LaserJet Pro,306.13,1,20,61.23,12.11,244.9,184.49,60.41,In-Store,Credit Card,4,0
ORD-02662,2023-05-31,2023-06-06,6,CUST-2557,Small Business,Southeast,Georgia,Office Supplies,Printers,Brother Inkjet,156.72,1,0,0.0,18.83,156.72,97.8,58.92,In-Store,Credit Card,2,0
ORD-02663,2023-08-26,2023-09-02,7,CUST-1694,Small Business,Northeast,Connecticut,Sports & Outdoors,Team Sports,Rawlings Baseball Glove,50.71,1,0,0.0,18.1,50.71,33.8,16.91,Mobile App,Gift Card,4,0
ORD-02664,2023-08-22,2023-08-24,2,CUST-1116,Consumer,Southeast,Virginia,Electronics,Tablets,Amazon Fire HD 10,153.6,1,0,0.0,16.26,153.6,99.81,53.79,Online,PayPal,2,1
ORD-02665,2023-01-05,2023-01-06,1,CUST-1114,Small Business,Northeast,Pennsylvania,Electronics,Laptops,Lenovo ThinkPad E15,780.21,1,5,39.01,17.33,741.2,558.47,182.73,In-Store,PayPal,2,0
ORD-02666,2023-09-16,2023-09-20,4,CUST-3285,Consumer,Midwest,Indiana,Home & Kitchen,Decor,Wall Art Canvas,62.56,3,0,0.0,0.0,187.68,37.95,73.83,Online,Debit Card,5,0
ORD-02667,2024-07-11,2024-07-13,2,CUST-2043,Consumer,Southwest,Nevada,Home & Kitchen,Furniture,West Elm Desk,342.67,4,0,0.0,0.0,1370.68,202.16,562.04,Online,Credit Card,4,0
ORD-02668,2024-11-08,2024-11-14,6,CUST-1957,Small Business,Northeast,Massachusetts,Electronics,Smartphones,iPhone SE,446.09,2,10,89.22,24.29,802.96,271.28,260.4,In-Store,Debit Card,2,1
ORD-02669,2024-12-26,2025-01-01,6,CUST-1274,Consumer,Southwest,Nevada,Electronics,Monitors,ASUS ProArt 27,412.78,3,15,185.75,21.01,1052.59,297.26,160.81,Online,Debit Card,3,1
ORD-02670,2024-06-24,2024-07-01,7,CUST-2964,Corporate,Southwest,Nevada,Office Supplies,Desks & Chairs,FlexiSpot Standing Desk,362.03,1,15,54.3,8.08,307.73,257.22,50.51,Online,Debit Card,4,1
ORD-02671,2023-01-07,2023-01-12,5,CUST-1757,Consumer,West,Washington,Home & Kitchen,Decor,Wall Art Canvas,59.14,4,0,0.0,23.06,236.56,36.19,91.8,In-Store,PayPal,5,0
ORD-02672,2024-06-19,2024-06-20,1,CUST-1041,Consumer,Southeast,Tennessee,Office Supplies,Stationery,Pilot G2 Pen Pack,12.54,1,0,0.0,17.45,12.54,8.16,4.38,Online,PayPal,4,0
ORD-02673,2024-09-13,2024-09-18,5,CUST-2969,Corporate,Northeast,New York,Clothing,Activewear,Reebok Sports Bra,35.06,1,5,1.75,11.79,33.31,21.92,11.39,Mobile App,Credit Card,1,1
ORD-02674,2023-08-20,2023-08-22,2,CUST-1701,Corporate,Northeast,Massachusetts,Clothing,Accessories,Fossil Watch,126.3,5,0,0.0,6.04,631.5,88.69,188.05,In-Store,Apple Pay,4,0
ORD-02675,2023-08-30,2023-09-05,6,CUST-2262,Small Business,Southwest,Oklahoma,Office Supplies,Printers,Epson EcoTank,191.46,1,0,0.0,0.0,191.46,131.35,60.11,In-Store,PayPal,3,0
ORD-02676,2024-07-17,2024-07-21,4,CUST-2851,Consumer,West,Colorado,Office Supplies,Paper Products,HP Printer Paper 5-Ream,28.8,1,0,0.0,22.1,28.8,20.03,8.77,Online,Debit Card,3,0
